gene_family	species	duplication	loss	transfer
OG0000550	Brumal	0.285217	0.127466	0.507349
OG0000550	Chrper	0.285217	0.127466	0.507349
OG0000550	Cowc	0.285217	0.127466	0.507349
OG0000550	Leuniv	0.285217	0.127466	0.507349
OG0000550	Ocar	0.285217	0.127466	0.507349
OG0000550	Oikdio	0.285217	0.127466	0.507349
OG0000550	Dugjap	0.285217	0.127466	0.507349
OG0000550	Mbre	0.285217	0.127466	0.507349
OG0000550	Hduj	0.285217	0.127466	0.507349
OG0000550	Dgig	0.285217	0.127466	0.507349
OG0000550	Exapal	0.285217	0.127466	0.507349
OG0000550	Hvul	0.285217	0.127466	0.507349
OG0000550	Morvir	0.285217	0.127466	0.507349
OG0000550	Nemnom	0.285217	0.127466	0.507349
OG0000550	Hhon	0.285217	0.127466	0.507349
OG0000550	Bolinf	0.285217	0.127466	0.507349
OG0000550	Beraby	0.285217	0.127466	0.507349
OG0000550	Coeast	0.285217	0.127466	0.507349
OG0000550	Drygla	0.285217	0.127466	0.507349
OG0000550	Anocar	0.285217	0.127466	0.507349
OG0000550	Galgal	0.285217	0.127466	0.507349
OG0000550	Hsap	0.285217	0.127466	0.507349
OG0000550	Drer	0.285217	0.127466	0.507349
OG0000550	Apla	0.285217	0.127466	0.507349
OG0000550	Ptyfla	0.285217	0.127466	0.507349
OG0000550	Bflo	0.285217	0.127466	0.507349
OG0000550	Node_Acagra_Aedaeg_0	0.285217	0.127466	0.507349
OG0000550	Node_Acagra_Pricau_0	0.285217	0.127466	0.507349
OG0000550	Node_Acagra_Aplcal_0	0.285217	0.127466	0.507349
OG0000550	Node_Acagra_Ampfan_0	0.285217	0.127466	0.507349
OG0000550	Node_Acagra_Linana_0	0.285217	0.127466	0.507349
OG0000550	Node_Acagra_Ctel_0	0.285217	0.127466	0.507349
OG0000550	Node_Linana_Phoaus_0	0.285217	0.127466	0.507349
OG0000550	Node_Ampfan_Linlon_0	0.285217	0.127466	0.507349
OG0000550	Node_Ampfan_Cgig_0	0.285217	0.127466	0.507349
OG0000550	Node_Aplcal_Bugner_0	0.285217	0.127466	0.507349
OG0000550	Node_Pricau_Stycar_0	0.285217	0.127466	0.507349
OG0000550	Node_Pricau_Clim_0	0.285217	0.127466	0.507349
OG0000550	Node_Aedaeg_Dgig_0	0.285217	0.127466	0.507349
OG0000550	Node_Aedaeg_Bracal_0	0.285217	0.127466	0.507349
OG0000550	Node_Aedaeg_Cscu_0	0.285217	0.127466	0.507349
OG0000550	Node_Aedaeg_Dpul_0	0.285217	0.127466	0.507349
OG0000550	Node_Aedaeg_Apimel_0	0.285217	0.127466	0.507349
OG0000550	Node_Apimel_Tcas_0	0.285217	0.127466	0.507349
OG0000550	Node_Apimel_Rhopro_0	0.285217	0.127466	0.507349
OG0000550	Node_Dpul_Folcan_0	0.285217	0.127466	0.507349
OG0000550	Node_Bracal_Brumal_0	0.285217	0.127466	0.507349
OG0000550	Node_Brumal_Chrper_0	0.285217	0.127466	0.507349
OG0000550	Node_Chrper_Hduj_0	0.285217	0.127466	0.507349
OG0000550	Node_Chrper_Dugjap_0	0.285217	0.127466	0.507349
OG0000550	Node_Chrper_Oikdio_0	0.285217	0.127466	0.507349
OG0000550	Node_Chrper_Ocar_0	0.285217	0.127466	0.507349
OG0000550	Node_Chrper_Leuniv_0	0.285217	0.127466	0.507349
OG0000550	Node_Chrper_Cowc_0	0.285217	0.127466	0.507349
OG0000550	Node_Dugjap_Mbre_0	0.285217	0.127466	0.507349
OG0000550	Node_Dgig_Hhon_0	0.285217	0.127466	0.507349
OG0000550	Node_Dgig_Hvul_0	0.285217	0.127466	0.507349
OG0000550	Node_Dgig_Exapal_0	0.285217	0.127466	0.507349
OG0000550	Node_Hvul_Morvir_0	0.285217	0.127466	0.507349
OG0000550	Node_Morvir_Nemnom_0	0.285217	0.127466	0.507349
OG0000550	Node_Hhon_Bolinf_0	0.285217	0.127466	0.507349
OG0000550	Node_Bolinf_Coeast_0	0.285217	0.127466	0.507349
OG0000550	Node_Bolinf_Beraby_0	0.285217	0.127466	0.507349
OG0000550	Node_Coeast_Drygla_0	0.285217	0.127466	0.507349
OG0000550	Node_Anocar_Apla_0	0.285217	0.127466	0.507349
OG0000550	Node_Anocar_Drer_0	0.285217	0.127466	0.507349
OG0000550	Node_Anocar_Hsap_0	0.285217	0.127466	0.507349
OG0000550	Node_Anocar_Galgal_0	0.285217	0.127466	0.507349
OG0000550	Node_Apla_Bflo_0	0.285217	0.127466	0.507349
OG0000550	Node_Apla_Ptyfla_0	0.285217	0.127466	0.507349
OG0000550	Node_Acagra_Anocar_0	0.285217	0.127466	0.507349
OG0000551	Acagra	1e-07	0.179686	0.142973
OG0000551	Ctel	1e-07	0.179686	0.142973
OG0000551	Linana	1e-07	0.179686	0.142973
OG0000551	Phoaus	1e-07	0.179686	0.142973
OG0000551	Ampfan	1e-07	0.179686	0.142973
OG0000551	Cgig	1e-07	0.179686	0.142973
OG0000551	Linlon	1e-07	0.179686	0.142973
OG0000551	Aplcal	1e-07	0.179686	0.142973
OG0000551	Bugner	1e-07	0.179686	0.142973
OG0000551	Pricau	1e-07	0.179686	0.142973
OG0000551	Clim	1e-07	0.179686	0.142973
OG0000551	Stycar	1e-07	0.179686	0.142973
OG0000551	Aedaeg	1e-07	0.179686	0.142973
OG0000551	Apimel	1e-07	0.179686	0.142973
OG0000551	Rhopro	1e-07	0.179686	0.142973
OG0000551	Tcas	1e-07	0.179686	0.142973
OG0000551	Dpul	1e-07	0.179686	0.142973
OG0000551	Folcan	1e-07	0.179686	0.142973
OG0000551	Cscu	1e-07	0.179686	0.142973
OG0000551	Bracal	1e-07	0.179686	0.142973
OG0000551	Brumal	1e-07	0.179686	0.142973
OG0000551	Chrper	1e-07	0.179686	0.142973
OG0000551	Cowc	1e-07	0.179686	0.142973
OG0000551	Leuniv	1e-07	0.179686	0.142973
OG0000551	Ocar	1e-07	0.179686	0.142973
OG0000551	Oikdio	1e-07	0.179686	0.142973
OG0000551	Dugjap	1e-07	0.179686	0.142973
OG0000551	Mbre	1e-07	0.179686	0.142973
OG0000551	Hduj	1e-07	0.179686	0.142973
OG0000551	Dgig	1e-07	0.179686	0.142973
OG0000551	Exapal	1e-07	0.179686	0.142973
OG0000551	Hvul	1e-07	0.179686	0.142973
OG0000551	Morvir	1e-07	0.179686	0.142973
OG0000551	Nemnom	1e-07	0.179686	0.142973
OG0000551	Hhon	1e-07	0.179686	0.142973
OG0000551	Bolinf	1e-07	0.179686	0.142973
OG0000551	Beraby	1e-07	0.179686	0.142973
OG0000551	Coeast	1e-07	0.179686	0.142973
OG0000551	Drygla	1e-07	0.179686	0.142973
OG0000551	Anocar	1e-07	0.179686	0.142973
OG0000551	Galgal	1e-07	0.179686	0.142973
OG0000551	Hsap	1e-07	0.179686	0.142973
OG0000551	Drer	1e-07	0.179686	0.142973
OG0000551	Apla	1e-07	0.179686	0.142973
OG0000551	Ptyfla	1e-07	0.179686	0.142973
OG0000551	Bflo	1e-07	0.179686	0.142973
OG0000551	Node_Acagra_Aedaeg_0	1e-07	0.179686	0.142973
OG0000551	Node_Acagra_Pricau_0	1e-07	0.179686	0.142973
OG0000551	Node_Acagra_Aplcal_0	1e-07	0.179686	0.142973
OG0000551	Node_Acagra_Ampfan_0	1e-07	0.179686	0.142973
OG0000551	Node_Acagra_Linana_0	1e-07	0.179686	0.142973
OG0000551	Node_Acagra_Ctel_0	1e-07	0.179686	0.142973
OG0000551	Node_Linana_Phoaus_0	1e-07	0.179686	0.142973
OG0000551	Node_Ampfan_Linlon_0	1e-07	0.179686	0.142973
OG0000551	Node_Ampfan_Cgig_0	1e-07	0.179686	0.142973
OG0000551	Node_Aplcal_Bugner_0	1e-07	0.179686	0.142973
OG0000551	Node_Pricau_Stycar_0	1e-07	0.179686	0.142973
OG0000551	Node_Pricau_Clim_0	1e-07	0.179686	0.142973
OG0000551	Node_Aedaeg_Dgig_0	1e-07	0.179686	0.142973
OG0000551	Node_Aedaeg_Bracal_0	1e-07	0.179686	0.142973
OG0000551	Node_Aedaeg_Cscu_0	1e-07	0.179686	0.142973
OG0000551	Node_Aedaeg_Dpul_0	1e-07	0.179686	0.142973
OG0000551	Node_Aedaeg_Apimel_0	1e-07	0.179686	0.142973
OG0000551	Node_Apimel_Tcas_0	1e-07	0.179686	0.142973
OG0000551	Node_Apimel_Rhopro_0	1e-07	0.179686	0.142973
OG0000551	Node_Dpul_Folcan_0	1e-07	0.179686	0.142973
OG0000551	Node_Bracal_Brumal_0	1e-07	0.179686	0.142973
OG0000551	Node_Brumal_Chrper_0	1e-07	0.179686	0.142973
OG0000551	Node_Chrper_Hduj_0	1e-07	0.179686	0.142973
OG0000551	Node_Chrper_Dugjap_0	1e-07	0.179686	0.142973
OG0000551	Node_Chrper_Oikdio_0	1e-07	0.179686	0.142973
OG0000551	Node_Chrper_Ocar_0	1e-07	0.179686	0.142973
OG0000551	Node_Chrper_Leuniv_0	1e-07	0.179686	0.142973
OG0000551	Node_Chrper_Cowc_0	1e-07	0.179686	0.142973
OG0000551	Node_Dugjap_Mbre_0	1e-07	0.179686	0.142973
OG0000551	Node_Dgig_Hhon_0	1e-07	0.179686	0.142973
OG0000551	Node_Dgig_Hvul_0	1e-07	0.179686	0.142973
OG0000551	Node_Dgig_Exapal_0	1e-07	0.179686	0.142973
OG0000551	Node_Hvul_Morvir_0	1e-07	0.179686	0.142973
OG0000551	Node_Morvir_Nemnom_0	1e-07	0.179686	0.142973
OG0000551	Node_Hhon_Bolinf_0	1e-07	0.179686	0.142973
OG0000551	Node_Bolinf_Coeast_0	1e-07	0.179686	0.142973
OG0000551	Node_Bolinf_Beraby_0	1e-07	0.179686	0.142973
OG0000551	Node_Coeast_Drygla_0	1e-07	0.179686	0.142973
OG0000551	Node_Anocar_Apla_0	1e-07	0.179686	0.142973
OG0000551	Node_Anocar_Drer_0	1e-07	0.179686	0.142973
OG0000551	Node_Anocar_Hsap_0	1e-07	0.179686	0.142973
OG0000551	Node_Anocar_Galgal_0	1e-07	0.179686	0.142973
OG0000551	Node_Apla_Bflo_0	1e-07	0.179686	0.142973
OG0000551	Node_Apla_Ptyfla_0	1e-07	0.179686	0.142973
OG0000551	Node_Acagra_Anocar_0	1e-07	0.179686	0.142973
OG0000552	Acagra	0.222756	0.173314	0.25179
OG0000552	Ctel	0.222756	0.173314	0.25179
OG0000552	Linana	0.222756	0.173314	0.25179
OG0000552	Phoaus	0.222756	0.173314	0.25179
OG0000552	Ampfan	0.222756	0.173314	0.25179
OG0000552	Cgig	0.222756	0.173314	0.25179
OG0000552	Linlon	0.222756	0.173314	0.25179
OG0000552	Aplcal	0.222756	0.173314	0.25179
OG0000552	Bugner	0.222756	0.173314	0.25179
OG0000552	Pricau	0.222756	0.173314	0.25179
OG0000552	Clim	0.222756	0.173314	0.25179
OG0000552	Stycar	0.222756	0.173314	0.25179
OG0000552	Aedaeg	0.222756	0.173314	0.25179
OG0000552	Apimel	0.222756	0.173314	0.25179
OG0000552	Rhopro	0.222756	0.173314	0.25179
OG0000552	Tcas	0.222756	0.173314	0.25179
OG0000552	Dpul	0.222756	0.173314	0.25179
OG0000552	Folcan	0.222756	0.173314	0.25179
OG0000552	Cscu	0.222756	0.173314	0.25179
OG0000552	Bracal	0.222756	0.173314	0.25179
OG0000552	Brumal	0.222756	0.173314	0.25179
OG0000552	Chrper	0.222756	0.173314	0.25179
OG0000552	Cowc	0.222756	0.173314	0.25179
OG0000552	Leuniv	0.222756	0.173314	0.25179
OG0000552	Ocar	0.222756	0.173314	0.25179
OG0000552	Oikdio	0.222756	0.173314	0.25179
OG0000552	Dugjap	0.222756	0.173314	0.25179
OG0000552	Mbre	0.222756	0.173314	0.25179
OG0000552	Hduj	0.222756	0.173314	0.25179
OG0000552	Dgig	0.222756	0.173314	0.25179
OG0000552	Exapal	0.222756	0.173314	0.25179
OG0000552	Hvul	0.222756	0.173314	0.25179
OG0000552	Morvir	0.222756	0.173314	0.25179
OG0000552	Nemnom	0.222756	0.173314	0.25179
OG0000552	Hhon	0.222756	0.173314	0.25179
OG0000552	Bolinf	0.222756	0.173314	0.25179
OG0000552	Beraby	0.222756	0.173314	0.25179
OG0000552	Coeast	0.222756	0.173314	0.25179
OG0000552	Drygla	0.222756	0.173314	0.25179
OG0000552	Anocar	0.222756	0.173314	0.25179
OG0000552	Galgal	0.222756	0.173314	0.25179
OG0000552	Hsap	0.222756	0.173314	0.25179
OG0000552	Drer	0.222756	0.173314	0.25179
OG0000552	Apla	0.222756	0.173314	0.25179
OG0000552	Ptyfla	0.222756	0.173314	0.25179
OG0000552	Bflo	0.222756	0.173314	0.25179
OG0000552	Node_Acagra_Aedaeg_0	0.222756	0.173314	0.25179
OG0000552	Node_Acagra_Pricau_0	0.222756	0.173314	0.25179
OG0000552	Node_Acagra_Aplcal_0	0.222756	0.173314	0.25179
OG0000552	Node_Acagra_Ampfan_0	0.222756	0.173314	0.25179
OG0000552	Node_Acagra_Linana_0	0.222756	0.173314	0.25179
OG0000552	Node_Acagra_Ctel_0	0.222756	0.173314	0.25179
OG0000552	Node_Linana_Phoaus_0	0.222756	0.173314	0.25179
OG0000552	Node_Ampfan_Linlon_0	0.222756	0.173314	0.25179
OG0000552	Node_Ampfan_Cgig_0	0.222756	0.173314	0.25179
OG0000552	Node_Aplcal_Bugner_0	0.222756	0.173314	0.25179
OG0000552	Node_Pricau_Stycar_0	0.222756	0.173314	0.25179
OG0000552	Node_Pricau_Clim_0	0.222756	0.173314	0.25179
OG0000552	Node_Aedaeg_Dgig_0	0.222756	0.173314	0.25179
OG0000552	Node_Aedaeg_Bracal_0	0.222756	0.173314	0.25179
OG0000552	Node_Aedaeg_Cscu_0	0.222756	0.173314	0.25179
OG0000552	Node_Aedaeg_Dpul_0	0.222756	0.173314	0.25179
OG0000552	Node_Aedaeg_Apimel_0	0.222756	0.173314	0.25179
OG0000552	Node_Apimel_Tcas_0	0.222756	0.173314	0.25179
OG0000552	Node_Apimel_Rhopro_0	0.222756	0.173314	0.25179
OG0000552	Node_Dpul_Folcan_0	0.222756	0.173314	0.25179
OG0000552	Node_Bracal_Brumal_0	0.222756	0.173314	0.25179
OG0000552	Node_Brumal_Chrper_0	0.222756	0.173314	0.25179
OG0000552	Node_Chrper_Hduj_0	0.222756	0.173314	0.25179
OG0000552	Node_Chrper_Dugjap_0	0.222756	0.173314	0.25179
OG0000552	Node_Chrper_Oikdio_0	0.222756	0.173314	0.25179
OG0000552	Node_Chrper_Ocar_0	0.222756	0.173314	0.25179
OG0000552	Node_Chrper_Leuniv_0	0.222756	0.173314	0.25179
OG0000552	Node_Chrper_Cowc_0	0.222756	0.173314	0.25179
OG0000552	Node_Dugjap_Mbre_0	0.222756	0.173314	0.25179
OG0000552	Node_Dgig_Hhon_0	0.222756	0.173314	0.25179
OG0000552	Node_Dgig_Hvul_0	0.222756	0.173314	0.25179
OG0000552	Node_Dgig_Exapal_0	0.222756	0.173314	0.25179
OG0000552	Node_Hvul_Morvir_0	0.222756	0.173314	0.25179
OG0000552	Node_Morvir_Nemnom_0	0.222756	0.173314	0.25179
OG0000552	Node_Hhon_Bolinf_0	0.222756	0.173314	0.25179
OG0000552	Node_Bolinf_Coeast_0	0.222756	0.173314	0.25179
OG0000552	Node_Bolinf_Beraby_0	0.222756	0.173314	0.25179
OG0000552	Node_Coeast_Drygla_0	0.222756	0.173314	0.25179
OG0000552	Node_Anocar_Apla_0	0.222756	0.173314	0.25179
OG0000552	Node_Anocar_Drer_0	0.222756	0.173314	0.25179
OG0000552	Node_Anocar_Hsap_0	0.222756	0.173314	0.25179
OG0000552	Node_Anocar_Galgal_0	0.222756	0.173314	0.25179
OG0000552	Node_Apla_Bflo_0	0.222756	0.173314	0.25179
OG0000552	Node_Apla_Ptyfla_0	0.222756	0.173314	0.25179
OG0000552	Node_Acagra_Anocar_0	0.222756	0.173314	0.25179
OG0000559	Acagra	0.139062	1e-07	0.444287
OG0000559	Ctel	0.139062	1e-07	0.444287
OG0000559	Linana	0.139062	1e-07	0.444287
OG0000559	Phoaus	0.139062	1e-07	0.444287
OG0000559	Ampfan	0.139062	1e-07	0.444287
OG0000559	Cgig	0.139062	1e-07	0.444287
OG0000559	Linlon	0.139062	1e-07	0.444287
OG0000559	Aplcal	0.139062	1e-07	0.444287
OG0000559	Bugner	0.139062	1e-07	0.444287
OG0000559	Pricau	0.139062	1e-07	0.444287
OG0000559	Clim	0.139062	1e-07	0.444287
OG0000559	Stycar	0.139062	1e-07	0.444287
OG0000559	Aedaeg	0.139062	1e-07	0.444287
OG0000559	Apimel	0.139062	1e-07	0.444287
OG0000559	Rhopro	0.139062	1e-07	0.444287
OG0000559	Tcas	0.139062	1e-07	0.444287
OG0000559	Dpul	0.139062	1e-07	0.444287
OG0000559	Folcan	0.139062	1e-07	0.444287
OG0000559	Cscu	0.139062	1e-07	0.444287
OG0000559	Bracal	0.139062	1e-07	0.444287
OG0000559	Brumal	0.139062	1e-07	0.444287
OG0000559	Chrper	0.139062	1e-07	0.444287
OG0000559	Cowc	0.139062	1e-07	0.444287
OG0000559	Leuniv	0.139062	1e-07	0.444287
OG0000559	Ocar	0.139062	1e-07	0.444287
OG0000559	Oikdio	0.139062	1e-07	0.444287
OG0000559	Dugjap	0.139062	1e-07	0.444287
OG0000559	Mbre	0.139062	1e-07	0.444287
OG0000559	Hduj	0.139062	1e-07	0.444287
OG0000559	Dgig	0.139062	1e-07	0.444287
OG0000559	Exapal	0.139062	1e-07	0.444287
OG0000559	Hvul	0.139062	1e-07	0.444287
OG0000559	Morvir	0.139062	1e-07	0.444287
OG0000559	Nemnom	0.139062	1e-07	0.444287
OG0000559	Hhon	0.139062	1e-07	0.444287
OG0000559	Bolinf	0.139062	1e-07	0.444287
OG0000559	Beraby	0.139062	1e-07	0.444287
OG0000559	Coeast	0.139062	1e-07	0.444287
OG0000559	Drygla	0.139062	1e-07	0.444287
OG0000559	Anocar	0.139062	1e-07	0.444287
OG0000559	Galgal	0.139062	1e-07	0.444287
OG0000559	Hsap	0.139062	1e-07	0.444287
OG0000559	Drer	0.139062	1e-07	0.444287
OG0000559	Apla	0.139062	1e-07	0.444287
OG0000559	Ptyfla	0.139062	1e-07	0.444287
OG0000559	Bflo	0.139062	1e-07	0.444287
OG0000559	Node_Acagra_Aedaeg_0	0.139062	1e-07	0.444287
OG0000559	Node_Acagra_Pricau_0	0.139062	1e-07	0.444287
OG0000559	Node_Acagra_Aplcal_0	0.139062	1e-07	0.444287
OG0000559	Node_Acagra_Ampfan_0	0.139062	1e-07	0.444287
OG0000559	Node_Acagra_Linana_0	0.139062	1e-07	0.444287
OG0000559	Node_Acagra_Ctel_0	0.139062	1e-07	0.444287
OG0000559	Node_Linana_Phoaus_0	0.139062	1e-07	0.444287
OG0000559	Node_Ampfan_Linlon_0	0.139062	1e-07	0.444287
OG0000559	Node_Ampfan_Cgig_0	0.139062	1e-07	0.444287
OG0000559	Node_Aplcal_Bugner_0	0.139062	1e-07	0.444287
OG0000559	Node_Pricau_Stycar_0	0.139062	1e-07	0.444287
OG0000559	Node_Pricau_Clim_0	0.139062	1e-07	0.444287
OG0000559	Node_Aedaeg_Dgig_0	0.139062	1e-07	0.444287
OG0000559	Node_Aedaeg_Bracal_0	0.139062	1e-07	0.444287
OG0000559	Node_Aedaeg_Cscu_0	0.139062	1e-07	0.444287
OG0000559	Node_Aedaeg_Dpul_0	0.139062	1e-07	0.444287
OG0000559	Node_Aedaeg_Apimel_0	0.139062	1e-07	0.444287
OG0000559	Node_Apimel_Tcas_0	0.139062	1e-07	0.444287
OG0000559	Node_Apimel_Rhopro_0	0.139062	1e-07	0.444287
OG0000559	Node_Dpul_Folcan_0	0.139062	1e-07	0.444287
OG0000559	Node_Bracal_Brumal_0	0.139062	1e-07	0.444287
OG0000559	Node_Brumal_Chrper_0	0.139062	1e-07	0.444287
OG0000559	Node_Chrper_Hduj_0	0.139062	1e-07	0.444287
OG0000559	Node_Chrper_Dugjap_0	0.139062	1e-07	0.444287
OG0000559	Node_Chrper_Oikdio_0	0.139062	1e-07	0.444287
OG0000559	Node_Chrper_Ocar_0	0.139062	1e-07	0.444287
OG0000559	Node_Chrper_Leuniv_0	0.139062	1e-07	0.444287
OG0000559	Node_Chrper_Cowc_0	0.139062	1e-07	0.444287
OG0000559	Node_Dugjap_Mbre_0	0.139062	1e-07	0.444287
OG0000559	Node_Dgig_Hhon_0	0.139062	1e-07	0.444287
OG0000559	Node_Dgig_Hvul_0	0.139062	1e-07	0.444287
OG0000559	Node_Dgig_Exapal_0	0.139062	1e-07	0.444287
OG0000559	Node_Hvul_Morvir_0	0.139062	1e-07	0.444287
OG0000559	Node_Morvir_Nemnom_0	0.139062	1e-07	0.444287
OG0000559	Node_Hhon_Bolinf_0	0.139062	1e-07	0.444287
OG0000559	Node_Bolinf_Coeast_0	0.139062	1e-07	0.444287
OG0000559	Node_Bolinf_Beraby_0	0.139062	1e-07	0.444287
OG0000559	Node_Coeast_Drygla_0	0.139062	1e-07	0.444287
OG0000559	Node_Anocar_Apla_0	0.139062	1e-07	0.444287
OG0000559	Node_Anocar_Drer_0	0.139062	1e-07	0.444287
OG0000559	Node_Anocar_Hsap_0	0.139062	1e-07	0.444287
OG0000559	Node_Anocar_Galgal_0	0.139062	1e-07	0.444287
OG0000559	Node_Apla_Bflo_0	0.139062	1e-07	0.444287
OG0000559	Node_Apla_Ptyfla_0	0.139062	1e-07	0.444287
OG0000559	Node_Acagra_Anocar_0	0.139062	1e-07	0.444287
OG0000564	Acagra	0.144389	1e-07	0.153494
OG0000564	Ctel	0.144389	1e-07	0.153494
OG0000564	Linana	0.144389	1e-07	0.153494
OG0000564	Phoaus	0.144389	1e-07	0.153494
OG0000564	Ampfan	0.144389	1e-07	0.153494
OG0000564	Cgig	0.144389	1e-07	0.153494
OG0000564	Linlon	0.144389	1e-07	0.153494
OG0000564	Aplcal	0.144389	1e-07	0.153494
OG0000564	Bugner	0.144389	1e-07	0.153494
OG0000564	Pricau	0.144389	1e-07	0.153494
OG0000564	Clim	0.144389	1e-07	0.153494
OG0000564	Stycar	0.144389	1e-07	0.153494
OG0000564	Aedaeg	0.144389	1e-07	0.153494
OG0000564	Apimel	0.144389	1e-07	0.153494
OG0000564	Rhopro	0.144389	1e-07	0.153494
OG0000564	Tcas	0.144389	1e-07	0.153494
OG0000564	Dpul	0.144389	1e-07	0.153494
OG0000564	Folcan	0.144389	1e-07	0.153494
OG0000564	Cscu	0.144389	1e-07	0.153494
OG0000564	Bracal	0.144389	1e-07	0.153494
OG0000564	Brumal	0.144389	1e-07	0.153494
OG0000564	Chrper	0.144389	1e-07	0.153494
OG0000564	Cowc	0.144389	1e-07	0.153494
OG0000564	Leuniv	0.144389	1e-07	0.153494
OG0000564	Ocar	0.144389	1e-07	0.153494
OG0000564	Oikdio	0.144389	1e-07	0.153494
OG0000564	Dugjap	0.144389	1e-07	0.153494
OG0000564	Mbre	0.144389	1e-07	0.153494
OG0000564	Hduj	0.144389	1e-07	0.153494
OG0000564	Dgig	0.144389	1e-07	0.153494
OG0000564	Exapal	0.144389	1e-07	0.153494
OG0000564	Hvul	0.144389	1e-07	0.153494
OG0000564	Morvir	0.144389	1e-07	0.153494
OG0000564	Nemnom	0.144389	1e-07	0.153494
OG0000564	Hhon	0.144389	1e-07	0.153494
OG0000564	Bolinf	0.144389	1e-07	0.153494
OG0000564	Beraby	0.144389	1e-07	0.153494
OG0000564	Coeast	0.144389	1e-07	0.153494
OG0000564	Drygla	0.144389	1e-07	0.153494
OG0000564	Anocar	0.144389	1e-07	0.153494
OG0000564	Galgal	0.144389	1e-07	0.153494
OG0000564	Hsap	0.144389	1e-07	0.153494
OG0000564	Drer	0.144389	1e-07	0.153494
OG0000564	Apla	0.144389	1e-07	0.153494
OG0000564	Ptyfla	0.144389	1e-07	0.153494
OG0000564	Bflo	0.144389	1e-07	0.153494
OG0000564	Node_Acagra_Aedaeg_0	0.144389	1e-07	0.153494
OG0000564	Node_Acagra_Pricau_0	0.144389	1e-07	0.153494
OG0000564	Node_Acagra_Aplcal_0	0.144389	1e-07	0.153494
OG0000564	Node_Acagra_Ampfan_0	0.144389	1e-07	0.153494
OG0000564	Node_Acagra_Linana_0	0.144389	1e-07	0.153494
OG0000564	Node_Acagra_Ctel_0	0.144389	1e-07	0.153494
OG0000564	Node_Linana_Phoaus_0	0.144389	1e-07	0.153494
OG0000564	Node_Ampfan_Linlon_0	0.144389	1e-07	0.153494
OG0000564	Node_Ampfan_Cgig_0	0.144389	1e-07	0.153494
OG0000564	Node_Aplcal_Bugner_0	0.144389	1e-07	0.153494
OG0000564	Node_Pricau_Stycar_0	0.144389	1e-07	0.153494
OG0000564	Node_Pricau_Clim_0	0.144389	1e-07	0.153494
OG0000564	Node_Aedaeg_Dgig_0	0.144389	1e-07	0.153494
OG0000564	Node_Aedaeg_Bracal_0	0.144389	1e-07	0.153494
OG0000564	Node_Aedaeg_Cscu_0	0.144389	1e-07	0.153494
OG0000564	Node_Aedaeg_Dpul_0	0.144389	1e-07	0.153494
OG0000564	Node_Aedaeg_Apimel_0	0.144389	1e-07	0.153494
OG0000564	Node_Apimel_Tcas_0	0.144389	1e-07	0.153494
OG0000564	Node_Apimel_Rhopro_0	0.144389	1e-07	0.153494
OG0000564	Node_Dpul_Folcan_0	0.144389	1e-07	0.153494
OG0000564	Node_Bracal_Brumal_0	0.144389	1e-07	0.153494
OG0000564	Node_Brumal_Chrper_0	0.144389	1e-07	0.153494
OG0000564	Node_Chrper_Hduj_0	0.144389	1e-07	0.153494
OG0000564	Node_Chrper_Dugjap_0	0.144389	1e-07	0.153494
OG0000564	Node_Chrper_Oikdio_0	0.144389	1e-07	0.153494
OG0000564	Node_Chrper_Ocar_0	0.144389	1e-07	0.153494
OG0000564	Node_Chrper_Leuniv_0	0.144389	1e-07	0.153494
OG0000564	Node_Chrper_Cowc_0	0.144389	1e-07	0.153494
OG0000564	Node_Dugjap_Mbre_0	0.144389	1e-07	0.153494
OG0000564	Node_Dgig_Hhon_0	0.144389	1e-07	0.153494
OG0000564	Node_Dgig_Hvul_0	0.144389	1e-07	0.153494
OG0000564	Node_Dgig_Exapal_0	0.144389	1e-07	0.153494
OG0000564	Node_Hvul_Morvir_0	0.144389	1e-07	0.153494
OG0000564	Node_Morvir_Nemnom_0	0.144389	1e-07	0.153494
OG0000564	Node_Hhon_Bolinf_0	0.144389	1e-07	0.153494
OG0000564	Node_Bolinf_Coeast_0	0.144389	1e-07	0.153494
OG0000564	Node_Bolinf_Beraby_0	0.144389	1e-07	0.153494
OG0000564	Node_Coeast_Drygla_0	0.144389	1e-07	0.153494
OG0000564	Node_Anocar_Apla_0	0.144389	1e-07	0.153494
OG0000564	Node_Anocar_Drer_0	0.144389	1e-07	0.153494
OG0000564	Node_Anocar_Hsap_0	0.144389	1e-07	0.153494
OG0000564	Node_Anocar_Galgal_0	0.144389	1e-07	0.153494
OG0000564	Node_Apla_Bflo_0	0.144389	1e-07	0.153494
OG0000564	Node_Apla_Ptyfla_0	0.144389	1e-07	0.153494
OG0000564	Node_Acagra_Anocar_0	0.144389	1e-07	0.153494
OG0000567	Acagra	0.119226	0.189626	0.295816
OG0000567	Ctel	0.119226	0.189626	0.295816
OG0000567	Linana	0.119226	0.189626	0.295816
OG0000567	Phoaus	0.119226	0.189626	0.295816
OG0000567	Ampfan	0.119226	0.189626	0.295816
OG0000567	Cgig	0.119226	0.189626	0.295816
OG0000567	Linlon	0.119226	0.189626	0.295816
OG0000567	Aplcal	0.119226	0.189626	0.295816
OG0000567	Bugner	0.119226	0.189626	0.295816
OG0000567	Pricau	0.119226	0.189626	0.295816
